,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales
7623,14/07/2015,20/07/2015,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Newark,Delaware,East,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48
7624,23/05/2016,27/05/2016,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,Central,Office Supplies,Appliances,Harmony Air Purifier,850.5
7625,23/05/2016,27/05/2016,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,Central,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33
7626,21/11/2016,23/11/2016,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632
7627,21/11/2016,23/11/2016,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344
7628,21/11/2016,23/11/2016,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Labels,Avery 506,16.52
7629,30/03/2015,01/04/2015,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,Central,Office Supplies,Envelopes,Airmail Envelopes,335.72
7630,30/03/2015,01/04/2015,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,Central,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944
7631,30/03/2015,01/04/2015,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,Central,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302
7632,29/12/2018,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84
7633,29/12/2018,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53
7634,29/12/2018,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58
7635,29/12/2018,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98
7636,29/12/2018,01/01/2019,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75
7637,02/03/2018,08/03/2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Office Supplies,Art,Newell 34,59.52
7638,02/03/2018,08/03/2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Office Supplies,Envelopes,Staple envelope,57.96
7639,02/03/2018,08/03/2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",441.96
7640,02/03/2018,08/03/2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,Office Supplies,Paper,Easy-staple paper,68.04
7641,06/10/2017,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71
7642,06/10/2017,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,Office Supplies,Binders,Recycled Easel Ring Binders,17.904
7643,06/10/2017,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976
7644,06/10/2017,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,West,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96
7645,05/04/2016,11/04/2016,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224
7646,09/09/2015,13/09/2015,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,South,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99
7647,15/03/2017,16/03/2017,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544
7648,15/03/2017,16/03/2017,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,West,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032
7649,27/12/2016,31/12/2016,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,East,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99
7650,27/12/2016,31/12/2016,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,East,Office Supplies,Envelopes,Staple envelope,19.872
7651,07/08/2018,08/08/2018,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.448
7652,07/08/2018,08/08/2018,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,Central,Office Supplies,Storage,Safco Industrial Shelving,118.16
7653,22/03/2016,27/03/2016,Standard Class,FW-14395,Fred Wasserman,Corporate,United States,Huntsville,Alabama,South,Office Supplies,Art,Newell 316,19.56
7654,30/11/2016,02/12/2016,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,West,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96
7655,30/11/2016,02/12/2016,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,West,Office Supplies,Paper,Xerox 1997,25.92
7656,15/04/2015,15/04/2015,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96
7657,15/04/2015,15/04/2015,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76
7658,30/07/2018,02/08/2018,First Class,TC-21475,Tony Chapman,Home Office,United States,Lakewood,Ohio,East,Office Supplies,Binders,GBC ProClick Punch Binding System,76.776
7659,01/06/2018,05/06/2018,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,Nebraska,Central,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9
7660,07/01/2015,12/01/2015,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,Central,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728
7661,07/01/2015,12/01/2015,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43
7662,29/09/2018,01/10/2018,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Newell 334,99.2
7663,13/09/2018,19/09/2018,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,South,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92
7664,22/10/2015,26/10/2015,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,South,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92
7665,04/10/2017,08/10/2017,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4
7666,04/10/2017,08/10/2017,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91
7667,04/10/2017,08/10/2017,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Storage,Letter Size File,119.1
7668,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 1977,40.08
7669,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 1884,59.94
7670,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98
7671,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98
7672,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97
7673,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Office Supplies,Paper,Xerox 197,154.9
7674,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Tables,Hon Non-Folding Utility Tables,446.068
7675,06/05/2018,09/05/2018,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,West,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94
7676,08/10/2015,08/10/2015,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,South,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472
7677,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Paper,Xerox 1917,195.64
7678,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Paper,Xerox 1970,14.94
7679,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8
7680,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96
7681,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88
7682,28/04/2016,01/05/2016,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732
7683,28/04/2016,01/05/2016,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97
7684,14/02/2016,21/02/2016,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,East,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424
7685,14/02/2016,21/02/2016,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,East,Technology,Phones,Samsung Galaxy S4,625.99
7686,25/11/2017,29/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,Furniture,Tables,Chromcraft Round Conference Tables,1568.61
7687,25/11/2017,29/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3
7688,25/11/2017,29/11/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160.0
7689,15/07/2018,17/07/2018,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94
7690,15/07/2018,17/07/2018,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,Furniture,Tables,Hon 5100 Series Wood Tables,872.94
7691,15/07/2018,17/07/2018,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,Office Supplies,Paper,Xerox 1999,12.96
7692,29/12/2015,03/01/2016,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,West,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8
7693,29/12/2015,03/01/2016,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,West,Technology,Phones,HTC One,319.968
7694,22/03/2017,22/03/2017,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888
7695,02/07/2018,05/07/2018,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96
7696,02/07/2018,05/07/2018,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,Central,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232
7697,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Technology,Copiers,Canon PC1080F Personal Copier,1199.98
7698,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Storage,Safco Industrial Shelving,73.85
7699,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71
7700,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28
7701,14/12/2018,18/12/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582
7702,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Paper,Xerox 1950,11.56
7703,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97
7704,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Furniture,Tables,Hon 4060 Series Tables,447.84
7705,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97
7706,26/08/2017,02/09/2017,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,Newell 335,8.64
7707,15/10/2018,19/10/2018,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,West,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68
7708,25/10/2015,29/10/2015,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776
7709,25/10/2015,29/10/2015,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698
7710,02/04/2016,07/04/2016,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,West,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8
7711,28/10/2018,30/10/2018,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Furnishings,"Computer Room Manger, 14""",77.952
7712,28/10/2018,30/10/2018,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184
7713,28/10/2018,30/10/2018,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Paper,Xerox 1936,47.952
7714,05/12/2015,07/12/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26
7715,03/11/2018,08/11/2018,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776
7716,06/01/2016,12/01/2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6
7717,06/01/2016,12/01/2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938
7718,09/09/2018,14/09/2018,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,West,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96
7719,05/01/2016,10/01/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,Art,Newell 34,59.52
7720,05/01/2016,10/01/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48
7721,05/01/2016,10/01/2016,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,East,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168
7722,16/04/2018,20/04/2018,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,West,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74
7723,10/09/2016,14/09/2016,Standard Class,AR-10345,Alex Russell,Corporate,United States,Austin,Texas,Central,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886
7724,25/09/2017,29/09/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256
7725,25/09/2017,29/09/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Storage,Eldon Gobal File Keepers,24.224
7726,25/09/2017,29/09/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536
7727,16/03/2016,20/03/2016,Second Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,East,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52
7728,26/11/2017,02/12/2017,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,Central,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856
7729,26/09/2017,01/10/2017,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,Florida,South,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976
7730,13/06/2018,19/06/2018,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,West,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136
7731,18/09/2018,21/09/2018,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,Central,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848
7732,02/06/2018,08/06/2018,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1977,10.688
7733,15/05/2017,19/05/2017,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Springfield,Ohio,East,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232
7734,15/09/2018,20/09/2018,Standard Class,GM-14500,Gene McClure,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,BIC Brite Liner Highlighters,12.42
7735,22/08/2017,26/08/2017,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 202,19.44
7736,30/05/2015,06/06/2015,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368
7737,18/12/2018,20/12/2018,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Art,Newell 310,12.672
7738,30/07/2018,06/08/2018,Standard Class,JF-15355,Jay Fein,Consumer,United States,Baltimore,Maryland,East,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95
7739,21/11/2015,26/11/2015,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58
7740,21/11/2015,26/11/2015,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,West,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99
7741,24/09/2016,26/09/2016,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,West,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12
7742,20/08/2018,27/08/2018,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 203,25.92
7743,17/06/2017,22/06/2017,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96
7744,17/06/2017,22/06/2017,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97
7745,17/06/2017,22/06/2017,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,Office Supplies,Art,Newell 35,9.84
7746,19/12/2016,23/12/2016,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Chicago,Illinois,Central,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.488
7747,31/05/2016,02/06/2016,Second Class,CW-11905,Carl Weiss,Home Office,United States,Long Beach,New York,East,Office Supplies,Fasteners,Bagged Rubber Bands,7.56
7748,18/06/2016,24/06/2016,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84
7749,18/06/2016,24/06/2016,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04
7750,18/06/2016,24/06/2016,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6
7751,18/06/2016,24/06/2016,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Technology,Phones,Cisco SPA301,467.97
7752,18/06/2016,24/06/2016,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Office Supplies,Binders,JM Magazine Binder,33.02
7753,30/11/2016,03/12/2016,First Class,AB-10600,Ann Blume,Corporate,United States,Jacksonville,North Carolina,South,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088
7754,21/12/2016,23/12/2016,Second Class,AH-10075,Adam Hart,Corporate,United States,Columbus,Ohio,East,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.008
7755,17/11/2018,21/11/2018,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Paper,Xerox 1938,268.24
7756,17/11/2018,21/11/2018,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16
7757,13/11/2018,16/11/2018,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,East,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6
7758,13/11/2018,16/11/2018,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,East,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95
7759,24/10/2017,28/10/2017,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552
7760,06/12/2015,11/12/2015,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Paper,Xerox 1909,42.208
7761,03/12/2018,06/12/2018,First Class,CC-12550,Clay Cheatham,Consumer,United States,Plano,Texas,Central,Office Supplies,Paper,Xerox 1998,10.368
7762,26/09/2018,28/09/2018,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Salem,Oregon,West,Office Supplies,Art,Prang Drawing Pencil Set,2.224
7763,03/02/2016,07/02/2016,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Columbus,Georgia,South,Office Supplies,Envelopes,Staple envelope,74.52
7764,12/08/2018,12/08/2018,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,Office Supplies,Art,Newell 312,17.52
7765,12/08/2018,12/08/2018,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9
7766,12/08/2018,12/08/2018,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9
7767,24/08/2016,26/08/2016,First Class,DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,West,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152
7768,12/11/2018,17/11/2018,Standard Class,LB-16735,Larry Blacks,Consumer,United States,Tallahassee,Florida,South,Office Supplies,Paper,Xerox 1968,26.72
7769,01/08/2017,01/08/2017,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,West,Technology,Phones,Apple iPhone 5,1039.728
7770,01/08/2017,01/08/2017,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,West,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96
7771,25/11/2017,02/12/2017,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588
7772,25/11/2017,02/12/2017,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.985
7773,25/11/2017,02/12/2017,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.976
