Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Product Brand,Product Name,Shipping Time
7454,"CA-2018-134796",2018-06-25 00:00:00.000,2018-07-01 00:00:00.000,"Standard Class","FM-14380","Fred McMath","Consumer","United States","Bolingbrook","Illinois","60440","Central","TEC-PH-10003505","Technology","Phones",148.48,"Geemarc","Geemarc Amplipower",6
7752,"CA-2016-133242",2016-06-18 00:00:00.000,2016-06-24 00:00:00.000,"Standard Class","KH-16510","Keith Herrera","Consumer","United States","Arlington","Virginia","22204","South","TEC-PH-10002496","Technology","Phones",467.97,"Cisco","Cisco Spa",6
7796,"CA-2016-112711",2016-07-12 00:00:00.000,2016-07-18 00:00:00.000,"Standard Class","FM-14380","Fred McMath","Consumer","United States","Amarillo","Texas","79109","Central","TEC-PH-10000526","Technology","Phones",307.168,"Vtech","Vtech Cs",6
8481,"CA-2015-109890",2015-07-21 00:00:00.000,2015-07-27 00:00:00.000,"Standard Class","PG-18820","Patrick Gardner","Consumer","United States","Omaha","Nebraska","68104","Central","TEC-PH-10004100","Technology","Phones",35.98,"Griffin","Griffin Gc17055 Auxiliary Audio Cable",6
8523,"US-2017-160206",2017-04-01 00:00:00.000,2017-04-07 00:00:00.000,"Standard Class","MY-18295","Muhammed Yedwab","Corporate","United States","Milwaukee","Wisconsin","53209","Central","TEC-PH-10000148","Technology","Phones",12.99,"Cyber","Cyber Acoustics Ac-202B Speech Recognition Stereo Headset",6
8792,"CA-2018-162075",2018-03-18 00:00:00.000,2018-03-24 00:00:00.000,"Standard Class","TT-21220","Thomas Thornton","Consumer","United States","Houston","Texas","77041","Central","TEC-PH-10001557","Technology","Phones",537.544,"Pyle","Pyle Pmp37Led",6
8860,"US-2018-114356",2018-08-20 00:00:00.000,2018-08-26 00:00:00.000,"Standard Class","TT-21460","Tonja Turnell","Home Office","United States","Charlotte","North Carolina","28205","South","TEC-PH-10003171","Technology","Phones",35.96,"Plantronics","Plantronics Encore H101 Dual Earpieces Headset",6
9068,"CA-2017-150077",2017-02-04 00:00:00.000,2017-02-10 00:00:00.000,"Standard Class","MS-17365","Maribeth Schnelling","Consumer","United States","Rockville","Maryland","20852","East","TEC-PH-10002890","Technology","Phones",90.48,"At&T","At&T 17929 Lendline Telephone",6
9144,"US-2018-166688",2018-05-20 00:00:00.000,2018-05-26 00:00:00.000,"Standard Class","RD-19480","Rick Duston","Consumer","United States","Las Vegas","Nevada","89115","West","TEC-PH-10004094","Technology","Phones",1123.128,"Motorola","Motorola L703Cm",6
9522,"CA-2015-169446",2015-12-19 00:00:00.000,2015-12-25 00:00:00.000,"Standard Class","SG-20605","Speros Goranitis","Consumer","United States","Chicago","Illinois","60623","Central","TEC-PH-10002817","Technology","Phones",323.976,"Rca","Rca Visys 25425Re1 Corded Phone",6
42,"CA-2018-120999",2018-09-10 00:00:00.000,2018-09-15 00:00:00.000,"Standard Class","LC-16930","Linda Cazamias","Corporate","United States","Naperville","Illinois","60540","Central","TEC-PH-10004093","Technology","Phones",147.168,"Panasonic","Panasonic Kx-Ts",5
49,"CA-2017-169194",2017-06-20 00:00:00.000,2017-06-25 00:00:00.000,"Standard Class","LH-16900","Lena Hernandez","Consumer","United States","Dover","Delaware","19901","East","TEC-PH-10003988","Technology","Phones",21.8,"Lf","Lf Elite 3D Dazzle Designer Hard Case Cover",5
69,"CA-2015-106376",2015-12-05 00:00:00.000,2015-12-10 00:00:00.000,"Standard Class","BS-11590","Brendan Sweed","Corporate","United States","Gilbert","Arizona","85234","West","TEC-PH-10002726","Technology","Phones",167.968,"Nettalk","Nettalk Duo Voip Telephone Service",5
108,"CA-2018-119004",2018-11-23 00:00:00.000,2018-11-28 00:00:00.000,"Standard Class","JM-15250","Janet Martin","Consumer","United States","Charlotte","North Carolina","28205","South","TEC-PH-10002844","Technology","Phones",27.992,"Speck","Speck Products Candyshell Flip Case",5
545,"CA-2015-103849",2015-05-11 00:00:00.000,2015-05-16 00:00:00.000,"Standard Class","PG-18895","Paul Gonzalez","Consumer","United States","Fort Worth","Texas","76106","Central","TEC-PH-10002597","Technology","Phones",100.792,"Xblue","Xblue Xb-1670-86 X16 Small Office Telephone - Titanium",5
600,"US-2017-100720",2017-07-16 00:00:00.000,2017-07-21 00:00:00.000,"Standard Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Philadelphia","Pennsylvania","19120","East","TEC-PH-10001425","Technology","Phones",143.982,"Mophie","Mophie Juice Pack Helium For Iphone",5
601,"US-2017-100720",2017-07-16 00:00:00.000,2017-07-21 00:00:00.000,"Standard Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Philadelphia","Pennsylvania","19120","East","TEC-PH-10003963","Technology","Phones",494.376,"Ge","Ge 2-Jack Phone Line Splitter",5
714,"US-2018-100048",2018-05-19 00:00:00.000,2018-05-24 00:00:00.000,"Standard Class","RS-19765","Roland Schwarz","Corporate","United States","Mount Vernon","New York","10550","East","TEC-PH-10003012","Technology","Phones",307.98,"Nortel","Nortel Meridian M3904 Professional Digital Phone",5
763,"CA-2016-114923",2016-02-08 00:00:00.000,2016-02-13 00:00:00.000,"Standard Class","LH-17020","Lisa Hazard","Consumer","United States","Columbus","Ohio","43229","East","TEC-PH-10003931","Technology","Phones",107.982,"Jbl","Jbl Micro Wireless Portable Bluetooth Speaker",5
839,"US-2017-137547",2017-03-07 00:00:00.000,2017-03-12 00:00:00.000,"Standard Class","EB-13705","Ed Braxton","Corporate","United States","Fort Worth","Texas","76106","Central","TEC-PH-10002365","Technology","Phones",21.072,"Belkin","Belkin Grip Candy Sheer Case / Cover For Iphone 5 And 5S",5
910,"CA-2018-137596",2018-09-02 00:00:00.000,2018-09-07 00:00:00.000,"Standard Class","BE-11335","Bill Eplett","Home Office","United States","Jackson","Michigan","49201","Central","TEC-PH-10001494","Technology","Phones",1199.8,"Polycom","Polycom Cx600 Ip Phone Voip Phone",5
1047,"CA-2017-169103",2017-03-08 00:00:00.000,2017-03-13 00:00:00.000,"Standard Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Miami","Florida","33142","South","TEC-PH-10001530","Technology","Phones",1363.96,"Cisco","Cisco Unified Ip Phone 7945G Voip Phone",5
1065,"CA-2016-161263",2016-04-16 00:00:00.000,2016-04-21 00:00:00.000,"Standard Class","TS-21160","Theresa Swint","Corporate","United States","Toledo","Ohio","43615","East","TEC-PH-10002115","Technology","Phones",118.782,"Plantronics","Plantronics",5
1111,"US-2017-110156",2017-11-19 00:00:00.000,2017-11-24 00:00:00.000,"Standard Class","EH-13945","Eric Hoffmann","Consumer","United States","Houston","Texas","77041","Central","TEC-PH-10003589","Technology","Phones",71.96,"Invisibleshield","Invisibleshield By Zagg Smudge-Free Screen Protector",5
1253,"CA-2016-154956",2016-07-04 00:00:00.000,2016-07-09 00:00:00.000,"Standard Class","IM-15070","Irene Maddox","Consumer","United States","Milwaukee","Wisconsin","53209","Central","TEC-PH-10004165","Technology","Phones",1099.96,"Mitel","Mitel Mivoice 5330E Ip Phone",5
1445,"CA-2017-133725",2017-05-23 00:00:00.000,2017-05-28 00:00:00.000,"Standard Class","KL-16645","Ken Lonsdale","Consumer","United States","Chicago","Illinois","60623","Central","TEC-PH-10004165","Technology","Phones",1979.928,"Mitel","Mitel Mivoice 5330E Ip Phone",5
1722,"US-2016-123218",2016-12-20 00:00:00.000,2016-12-25 00:00:00.000,"Standard Class","KD-16345","Katherine Ducich","Consumer","United States","Chicago","Illinois","60623","Central","TEC-PH-10001061","Technology","Phones",159.984,"Apple","Apple Iphone 5C",5
2081,"CA-2016-120103",2016-12-24 00:00:00.000,2016-12-29 00:00:00.000,"Standard Class","MS-17365","Maribeth Schnelling","Consumer","United States","Phoenix","Arizona","85023","West","TEC-PH-10002170","Technology","Phones",111.984,"Clearsounds","Clearsounds Csc500 Amplified Spirit Phone Corded Phone",5
2190,"CA-2018-143063",2018-08-10 00:00:00.000,2018-08-15 00:00:00.000,"Standard Class","IL-15100","Ivan Liston","Consumer","United States","Columbus","Indiana","47201","Central","TEC-PH-10003645","Technology","Phones",1454.49,"Aastra","Aastra 57I Voip Phone",5
2202,"US-2015-165659",2015-06-01 00:00:00.000,2015-06-06 00:00:00.000,"Standard Class","LT-17110","Liz Thompson","Consumer","United States","Little Rock","Arkansas","72209","South","TEC-PH-10002563","Technology","Phones",881.93,"Adtran","Adtran 1202752G",5
2228,"CA-2018-130771",2018-07-29 00:00:00.000,2018-08-03 00:00:00.000,"Standard Class","LA-16780","Laura Armstrong","Corporate","United States","Austin","Texas","78745","Central","TEC-PH-10002496","Technology","Phones",124.792,"Cisco","Cisco Spa",5
2242,"US-2017-126893",2017-11-26 00:00:00.000,2017-12-01 00:00:00.000,"Standard Class","CT-11995","Carol Triggs","Consumer","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10004165","Technology","Phones",494.982,"Mitel","Mitel Mivoice 5330E Ip Phone",5
2256,"CA-2017-164091",2017-09-17 00:00:00.000,2017-09-22 00:00:00.000,"Standard Class","LA-16780","Laura Armstrong","Corporate","United States","Bangor","Maine","4401","East","TEC-PH-10001944","Technology","Phones",437.85,"Wi-Ex","Wi-Ex Zboost Yx540 Cellular Phone Signal Booster",5
2291,"CA-2016-149342",2016-04-20 00:00:00.000,2016-04-25 00:00:00.000,"Standard Class","TS-21160","Theresa Swint","Corporate","United States","Columbus","Georgia","31907","South","TEC-PH-10001557","Technology","Phones",287.97,"Pyle","Pyle Pmp37Led",5
2441,"CA-2017-146934",2017-05-22 00:00:00.000,2017-05-27 00:00:00.000,"Standard Class","AF-10870","Art Ferguson","Consumer","United States","Passaic","New Jersey","7055","East","TEC-PH-10004614","Technology","Phones",345,"At&T","At&T 841000 Phone",5
2446,"CA-2017-146934",2017-05-22 00:00:00.000,2017-05-27 00:00:00.000,"Standard Class","AF-10870","Art Ferguson","Consumer","United States","Passaic","New Jersey","7055","East","TEC-PH-10001336","Technology","Phones",257.98,"Digium","Digium D40 Voip Phone",5
2555,"CA-2017-118626",2017-08-15 00:00:00.000,2017-08-20 00:00:00.000,"Standard Class","JC-15775","John Castell","Consumer","United States","Tallahassee","Florida","32303","South","TEC-PH-10000369","Technology","Phones",705.544,"Htc","Htc One Mini",5
2583,"US-2015-155502",2015-01-26 00:00:00.000,2015-01-31 00:00:00.000,"Standard Class","SD-20485","Shirley Daniels","Home Office","United States","Alexandria","Virginia","22304","South","TEC-PH-10004833","Technology","Phones",155.35,"Macally","Macally Suction Cup Mount",5
2585,"US-2015-155502",2015-01-26 00:00:00.000,2015-01-31 00:00:00.000,"Standard Class","SD-20485","Shirley Daniels","Home Office","United States","Alexandria","Virginia","22304","South","TEC-PH-10002103","Technology","Phones",187.98,"Jabra","Jabra Speak",5
2693,"US-2017-144211",2017-08-28 00:00:00.000,2017-09-02 00:00:00.000,"Standard Class","CS-12130","Chad Sievert","Consumer","United States","Englewood","Colorado","80112","West","TEC-PH-10002890","Technology","Phones",108.576,"At&T","At&T 17929 Lendline Telephone",5
2783,"CA-2017-139878",2017-11-11 00:00:00.000,2017-11-16 00:00:00.000,"Standard Class","LD-17005","Lisa DeCherney","Consumer","United States","Detroit","Michigan","48234","Central","TEC-PH-10001336","Technology","Phones",257.98,"Digium","Digium D40 Voip Phone",5
2784,"US-2017-106677",2017-11-05 00:00:00.000,2017-11-10 00:00:00.000,"Standard Class","AS-10285","Alejandro Savely","Corporate","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10003187","Technology","Phones",23.988,"Anker","Anker Astro Mini 3000Mah Ultra-Compact Portable Charger",5
3092,"CA-2017-112123",2017-03-03 00:00:00.000,2017-03-08 00:00:00.000,"Standard Class","BH-11710","Brosina Hoffman","Consumer","United States","Newark","Delaware","19711","East","TEC-PH-10001557","Technology","Phones",479.95,"Pyle","Pyle Pmp37Led",5
3188,"CA-2018-159352",2018-03-12 00:00:00.000,2018-03-17 00:00:00.000,"Standard Class","KB-16585","Ken Black","Corporate","United States","Lowell","Massachusetts","1852","East","TEC-PH-10004700","Technology","Phones",69.93,"Powergen","Powergen Dual Usb Car Charger",5
3354,"US-2015-150434",2015-07-19 00:00:00.000,2015-07-24 00:00:00.000,"Standard Class","CA-12310","Christine Abelman","Corporate","United States","Bristol","Connecticut","6010","East","TEC-PH-10000895","Technology","Phones",359.98,"Polycom","Polycom Vvx 310 Voip Phone",5
3399,"CA-2015-102274",2015-11-21 00:00:00.000,2015-11-26 00:00:00.000,"Standard Class","DH-13075","Dave Hallsten","Corporate","United States","Richmond","Kentucky","40475","South","TEC-PH-10002923","Technology","Phones",36.99,"Logitech","Logitech B530 Usb Headset - Headset - Full Size",5
3667,"CA-2015-129364",2015-12-08 00:00:00.000,2015-12-13 00:00:00.000,"Standard Class","TB-21250","Tim Brockman","Consumer","United States","Salem","Oregon","97301","West","TEC-PH-10003095","Technology","Phones",52.68,"Samsung","Samsung Hm1900 Bluetooth Headset",5
3732,"CA-2016-109575",2016-09-18 00:00:00.000,2016-09-23 00:00:00.000,"Standard Class","KH-16630","Ken Heidel","Corporate","United States","Clinton","Maryland","20735","East","TEC-PH-10000730","Technology","Phones",499.99,"Samsung","Samsung Galaxy S4 Active",5
3733,"CA-2016-109575",2016-09-18 00:00:00.000,2016-09-23 00:00:00.000,"Standard Class","KH-16630","Ken Heidel","Corporate","United States","Clinton","Maryland","20735","East","TEC-PH-10000895","Technology","Phones",1259.93,"Polycom","Polycom Vvx 310 Voip Phone",5
3861,"CA-2018-154039",2018-02-17 00:00:00.000,2018-02-22 00:00:00.000,"Standard Class","JK-16120","Julie Kriz","Home Office","United States","Chicago","Illinois","60653","Central","TEC-PH-10002789","Technology","Phones",124.792,"Lg","Lg Exalt",5
3908,"CA-2016-167010",2016-04-05 00:00:00.000,2016-04-10 00:00:00.000,"Standard Class","VT-21700","Valerie Takahito","Home Office","United States","Philadelphia","Pennsylvania","19143","East","TEC-PH-10000347","Technology","Phones",14.85,"Cush","Cush Cases Heavy Duty Rugged Cover Case For Samsung Galaxy S5 -",5
3909,"CA-2016-167010",2016-04-05 00:00:00.000,2016-04-10 00:00:00.000,"Standard Class","VT-21700","Valerie Takahito","Home Office","United States","Philadelphia","Pennsylvania","19143","East","TEC-PH-10002844","Technology","Phones",41.988,"Speck","Speck Products Candyshell Flip Case",5
3962,"CA-2016-113901",2016-10-19 00:00:00.000,2016-10-24 00:00:00.000,"Standard Class","NH-18610","Nicole Hansen","Corporate","United States","Detroit","Michigan","48227","Central","TEC-PH-10002564","Technology","Phones",149.95,"Otterbox","Otterbox Defender Series Case - Samsung Galaxy S",5
3979,"CA-2018-101308",2018-10-02 00:00:00.000,2018-10-07 00:00:00.000,"Standard Class","FG-14260","Frank Gastineau","Home Office","United States","Seattle","Washington","98105","West","TEC-PH-10003800","Technology","Phones",84.784,"I.Sound","I.Sound Portable Power - 8000 Mah",5
4022,"CA-2015-154963",2015-06-22 00:00:00.000,2015-06-27 00:00:00.000,"Standard Class","AA-10645","Anna Andreadi","Consumer","United States","Chester","Pennsylvania","19013","East","TEC-PH-10004093","Technology","Phones",82.782,"Panasonic","Panasonic Kx-Ts",5
4115,"CA-2016-116687",2016-05-02 00:00:00.000,2016-05-07 00:00:00.000,"Standard Class","NC-18625","Noah Childs","Corporate","United States","Houston","Texas","77095","Central","TEC-PH-10001750","Technology","Phones",158.376,"Samsung","Samsung Rugby Iii",5
4177,"CA-2015-128846",2015-04-07 00:00:00.000,2015-04-12 00:00:00.000,"Standard Class","RS-19765","Roland Schwarz","Corporate","United States","Columbia","South Carolina","29203","South","TEC-PH-10003273","Technology","Phones",629.95,"At&T","At&T Tr1909W",5
4323,"US-2016-147662",2016-02-14 00:00:00.000,2016-02-19 00:00:00.000,"Standard Class","KB-16315","Karl Braun","Consumer","United States","Akron","Ohio","44312","East","TEC-PH-10002834","Technology","Phones",323.982,"Google","Google Nexus",5
4607,"CA-2016-135020",2016-05-28 00:00:00.000,2016-06-02 00:00:00.000,"Standard Class","MS-17770","Maxwell Schwartz","Consumer","United States","Rochester","New York","14609","East","TEC-PH-10004093","Technology","Phones",45.99,"Panasonic","Panasonic Kx-Ts",5
4618,"CA-2016-117800",2016-09-21 00:00:00.000,2016-09-26 00:00:00.000,"Standard Class","TH-21550","Tracy Hopkins","Home Office","United States","Everett","Massachusetts","2149","East","TEC-PH-10002415","Technology","Phones",589.9,"Polycom","Polycom Voicestation 500 Conference Phone",5
4800,"US-2017-148901",2017-05-14 00:00:00.000,2017-05-19 00:00:00.000,"Standard Class","MK-17905","Michael Kennedy","Corporate","United States","Jacksonville","Florida","32216","South","TEC-PH-10003988","Technology","Phones",43.6,"Lf","Lf Elite 3D Dazzle Designer Hard Case Cover",5
4870,"CA-2018-131366",2018-11-24 00:00:00.000,2018-11-29 00:00:00.000,"Standard Class","SC-20440","Shaun Chance","Corporate","United States","Lancaster","Pennsylvania","17602","East","TEC-PH-10003437","Technology","Phones",89.988,"Blue","Blue Parrot B250Xt Professional Grade Wireless Bluetooth Headset With",5
4920,"CA-2017-160304",2017-01-02 00:00:00.000,2017-01-07 00:00:00.000,"Standard Class","BM-11575","Brendan Murry","Corporate","United States","Gaithersburg","Maryland","20877","East","TEC-PH-10000455","Technology","Phones",231.98,"Ge","Ge 30522Ee",5
5015,"US-2018-160465",2018-07-21 00:00:00.000,2018-07-26 00:00:00.000,"Standard Class","SW-20350","Sean Wendt","Home Office","United States","Cleveland","Ohio","44105","East","TEC-PH-10004522","Technology","Phones",210.564,"Dexim","Dexim Xpower Skin Super-Thin Power Case For Iphone 5 - Black",5
5017,"CA-2015-153850",2015-11-24 00:00:00.000,2015-11-29 00:00:00.000,"Standard Class","TH-21100","Thea Hendricks","Consumer","United States","Toledo","Ohio","43615","East","TEC-PH-10002584","Technology","Phones",1502.376,"Samsung","Samsung Galaxy S",5
5026,"US-2018-130953",2018-07-29 00:00:00.000,2018-08-03 00:00:00.000,"Standard Class","RF-19735","Roland Fjeld","Consumer","United States","Oklahoma City","Oklahoma","73120","Central","TEC-PH-10003012","Technology","Phones",461.97,"Nortel","Nortel Meridian M3904 Professional Digital Phone",5
5198,"CA-2015-159709",2015-05-10 00:00:00.000,2015-05-15 00:00:00.000,"Standard Class","AI-10855","Arianne Irving","Consumer","United States","Kent","Washington","98031","West","TEC-PH-10003988","Technology","Phones",43.6,"Lf","Lf Elite 3D Dazzle Designer Hard Case Cover",5
5201,"CA-2017-103982",2017-03-03 00:00:00.000,2017-03-08 00:00:00.000,"Standard Class","AA-10315","Alex Avila","Consumer","United States","Round Rock","Texas","78664","Central","TEC-PH-10000895","Technology","Phones",431.976,"Polycom","Polycom Vvx 310 Voip Phone",5
5308,"US-2017-168410",2017-02-21 00:00:00.000,2017-02-26 00:00:00.000,"Standard Class","BV-11245","Benjamin Venier","Corporate","United States","Oceanside","New York","11572","East","TEC-PH-10002583","Technology","Phones",39.98,"Iottie","Iottie Hlcrio102 Car Mount",5
5367,"CA-2018-158071",2018-06-10 00:00:00.000,2018-06-15 00:00:00.000,"Standard Class","BD-11320","Bill Donatelli","Consumer","United States","Seattle","Washington","98103","West","TEC-PH-10002923","Technology","Phones",88.776,"Logitech","Logitech B530 Usb Headset - Headset - Full Size",5
5417,"US-2018-125647",2018-09-23 00:00:00.000,2018-09-28 00:00:00.000,"Standard Class","LC-16870","Lena Cacioppo","Consumer","United States","Chicago","Illinois","60653","Central","TEC-PH-10004188","Technology","Phones",39.984,"Otterbox","Otterbox Commuter Series Case - Samsung Galaxy S",5
5511,"US-2018-152569",2018-05-15 00:00:00.000,2018-05-20 00:00:00.000,"Standard Class","JD-16015","Joy Daniels","Consumer","United States","Chicago","Illinois","60653","Central","TEC-PH-10002185","Technology","Phones",11.12,"Qvs","Qvs Usb Car Charger 2-Port 2.1Amp For Ipod/Iphone/Ipad/Ipad 2/Ipad",5
5676,"CA-2015-135993",2015-05-28 00:00:00.000,2015-06-02 00:00:00.000,"Standard Class","PJ-18835","Patrick Jones","Corporate","United States","Seattle","Washington","98115","West","TEC-PH-10001552","Technology","Phones",57.408,"I","I Need'S 3D Hello Kitty Hybrid Silicone Case Cover For Htc One",5
6181,"CA-2016-158421",2016-09-21 00:00:00.000,2016-09-26 00:00:00.000,"Standard Class","GB-14575","Giulietta Baptist","Consumer","United States","Columbia","South Carolina","29203","South","TEC-PH-10000369","Technology","Phones",629.95,"Htc","Htc One Mini",5
6182,"CA-2016-158421",2016-09-21 00:00:00.000,2016-09-26 00:00:00.000,"Standard Class","GB-14575","Giulietta Baptist","Consumer","United States","Columbia","South Carolina","29203","South","TEC-PH-10002538","Technology","Phones",113.73,"Grandstream","Grandstream Gxp1160 Voip Phone",5
6228,"CA-2015-148782",2015-11-02 00:00:00.000,2015-11-07 00:00:00.000,"Standard Class","PO-18850","Patrick O'Brill","Consumer","United States","Irving","Texas","75061","Central","TEC-PH-10002923","Technology","Phones",88.776,"Logitech","Logitech B530 Usb Headset - Headset - Full Size",5
6229,"CA-2017-148208",2017-01-22 00:00:00.000,2017-01-27 00:00:00.000,"Standard Class","BT-11530","Bradley Talbott","Home Office","United States","Cleveland","Ohio","44105","East","TEC-PH-10004093","Technology","Phones",110.376,"Panasonic","Panasonic Kx-Ts",5
6314,"CA-2018-120019",2018-02-16 00:00:00.000,2018-02-21 00:00:00.000,"Standard Class","NG-18355","Nat Gilpin","Corporate","United States","Fairfield","Connecticut","6824","East","TEC-PH-10000923","Technology","Phones",14.99,"Belkin","Belkin Sportfit Armband For Iphone 5S/5C",5
6352,"CA-2018-161130",2018-11-03 00:00:00.000,2018-11-08 00:00:00.000,"Standard Class","BF-11275","Beth Fritzler","Corporate","United States","Miami","Florida","33178","South","TEC-PH-10002549","Technology","Phones",361.376,"Polycom","Polycom Soundpoint Ip 450 Voip Phone",5
6360,"CA-2018-139080",2018-01-23 00:00:00.000,2018-01-28 00:00:00.000,"Standard Class","CS-12250","Chris Selesnick","Corporate","United States","Seattle","Washington","98103","West","TEC-PH-10004100","Technology","Phones",86.352,"Griffin","Griffin Gc17055 Auxiliary Audio Cable",5
6405,"CA-2016-156328",2016-11-30 00:00:00.000,2016-12-05 00:00:00.000,"Standard Class","RM-19375","Raymond Messe","Consumer","United States","Raleigh","North Carolina","27604","South","TEC-PH-10001198","Technology","Phones",177.48,"Avaya","Avaya 4621Sw Voip Phone",5
6435,"CA-2016-121405",2016-03-30 00:00:00.000,2016-04-04 00:00:00.000,"Standard Class","FC-14335","Fred Chung","Corporate","United States","Chicago","Illinois","60610","Central","TEC-PH-10002890","Technology","Phones",180.96,"At&T","At&T 17929 Lendline Telephone",5
6494,"CA-2017-113845",2017-11-20 00:00:00.000,2017-11-25 00:00:00.000,"Standard Class","FA-14230","Frank Atkinson","Corporate","United States","Orlando","Florida","32839","South","TEC-PH-10003357","Technology","Phones",244.768,"Grandstream","Grandstream Gxp2100 Mainstream Business Phone",5
6539,"CA-2016-109862",2016-10-25 00:00:00.000,2016-10-30 00:00:00.000,"Standard Class","HK-14890","Heather Kirkland","Corporate","United States","Newark","Delaware","19711","East","TEC-PH-10004042","Technology","Phones",158.99,"Clearone","Clearone Communications Chat 70 Oc Speaker Phone",5
6579,"CA-2015-103660",2015-08-25 00:00:00.000,2015-08-30 00:00:00.000,"Standard Class","MW-18220","Mitch Webber","Consumer","United States","Seattle","Washington","98103","West","TEC-PH-10000895","Technology","Phones",1007.944,"Polycom","Polycom Vvx 310 Voip Phone",5
6707,"CA-2017-112277",2017-09-10 00:00:00.000,2017-09-15 00:00:00.000,"Standard Class","SC-20695","Steve Chapman","Corporate","United States","Fort Lauderdale","Florida","33311","South","TEC-PH-10003505","Technology","Phones",519.68,"Geemarc","Geemarc Amplipower",5
7133,"CA-2018-141439",2018-11-26 00:00:00.000,2018-12-01 00:00:00.000,"Standard Class","TT-21460","Tonja Turnell","Home Office","United States","Richmond","Indiana","47374","Central","TEC-PH-10002624","Technology","Phones",1879.96,"Samsung","Samsung Galaxy S4 Mini",5
7135,"CA-2018-141439",2018-11-26 00:00:00.000,2018-12-01 00:00:00.000,"Standard Class","TT-21460","Tonja Turnell","Home Office","United States","Richmond","Indiana","47374","Central","TEC-PH-10001819","Technology","Phones",89.98,"Innergie","Innergie Mmini Combo Duo Usb Travel Charging Kit",5
7144,"US-2018-141558",2018-03-11 00:00:00.000,2018-03-16 00:00:00.000,"Standard Class","MH-17290","Marc Harrigan","Home Office","United States","Philadelphia","Pennsylvania","19140","East","TEC-PH-10002555","Technology","Phones",776.85,"Nortel","Nortel Meridian M5316 Digital Phone",5
7261,"CA-2017-152730",2017-05-30 00:00:00.000,2017-06-04 00:00:00.000,"Standard Class","EM-14140","Eugene Moren","Home Office","United States","Superior","Wisconsin","54880","Central","TEC-PH-10000441","Technology","Phones",125.99,"Vtech","Vtech Ds",5
7315,"CA-2017-121377",2017-05-28 00:00:00.000,2017-06-02 00:00:00.000,"Standard Class","TN-21040","Tanja Norvell","Home Office","United States","Park Ridge","Illinois","60068","Central","TEC-PH-10001817","Technology","Phones",286.4,"Wilson","Wilson Electronics Db Pro Signal Booster",5
7382,"CA-2017-105732",2017-09-13 00:00:00.000,2017-09-18 00:00:00.000,"Standard Class","AG-10270","Alejandro Grove","Consumer","United States","Omaha","Nebraska","68104","Central","TEC-PH-10001644","Technology","Phones",149.95,"Bluelounge","Bluelounge Milo Smartphone Stand",5
7389,"CA-2017-105732",2017-09-13 00:00:00.000,2017-09-18 00:00:00.000,"Standard Class","AG-10270","Alejandro Grove","Consumer","United States","Omaha","Nebraska","68104","Central","TEC-PH-10004897","Technology","Phones",29.97,"Mediabridge","Mediabridge Sport Armband Iphone 5S",5
7546,"CA-2015-103492",2015-10-10 00:00:00.000,2015-10-15 00:00:00.000,"Standard Class","CM-12715","Craig Molinari","Corporate","United States","Huntsville","Texas","77340","Central","TEC-PH-10001128","Technology","Phones",719.952,"Motorola","Motorola Droid Maxx",5
7547,"CA-2015-103492",2015-10-10 00:00:00.000,2015-10-15 00:00:00.000,"Standard Class","CM-12715","Craig Molinari","Corporate","United States","Huntsville","Texas","77340","Central","TEC-PH-10004667","Technology","Phones",755.944,"Cisco","Cisco 8X8 Inc. 6753I Ip Business Phone System",5
7711,"US-2016-142811",2016-04-02 00:00:00.000,2016-04-07 00:00:00.000,"Standard Class","JL-15850","John Lucas","Consumer","United States","Mesa","Arizona","85204","West","TEC-PH-10003095","Technology","Phones",87.8,"Samsung","Samsung Hm1900 Bluetooth Headset",5
7745,"CA-2017-133613",2017-06-17 00:00:00.000,2017-06-22 00:00:00.000,"Standard Class","CP-12340","Christine Phan","Corporate","United States","Waterbury","Connecticut","6708","East","TEC-PH-10004539","Technology","Phones",566.97,"Wireless","Wireless Extenders Zboost Yx545 Soho Signal Booster",5
7810,"US-2017-137295",2017-01-08 00:00:00.000,2017-01-13 00:00:00.000,"Standard Class","VS-21820","Vivek Sundaresam","Consumer","United States","Raleigh","North Carolina","27604","South","TEC-PH-10004080","Technology","Phones",108.784,"Avaya","Avaya 5410 Digital Phone",5
7827,"CA-2018-117114",2018-10-31 00:00:00.000,2018-11-05 00:00:00.000,"Standard Class","CY-12745","Craig Yedwab","Corporate","United States","Chicago","Illinois","60610","Central","TEC-PH-10004042","Technology","Phones",508.768,"Clearone","Clearone Communications Chat 70 Oc Speaker Phone",5
7847,"CA-2016-125976",2016-09-27 00:00:00.000,2016-10-02 00:00:00.000,"Standard Class","JK-15205","Jamie Kunitz","Consumer","United States","Arlington","Virginia","22204","South","TEC-PH-10002496","Technology","Phones",1871.88,"Cisco","Cisco Spa",5
